Gene.ID	Gene.Name	g4_g3.log2foldchange	g4_g3.p-value	g2_g1.log2foldchange	g2_g1.p-value
ENSG00000157184	CPT2	-0.019546289	0.953059778	-0.180983577	0.360184816
ENSG00000157353	FCSK	0.013013757	0.931209668	-0.040318171	0.647479196
ENSG00000157470	FAM81A	-0.058401338	0.410811478	0.247341659	0.015375793
ENSG00000157500	APPL1	-0.072611637	0.316501802	-0.027948405	0.553460501
ENSG00000157514	TSC22D3	-0.346057065	0.18433399	0.080199318	0.618488245
ENSG00000157538	VPS26C	-0.80488853	0.561579832	0.383998789	0.669911038
ENSG00000157540	DYRK1A	-0.052618863	0.854121093	0.121247561	0.506728319
ENSG00000157601	MX1	0.016286679	0.957286073	0.016129827	0.938362751
ENSG00000157766	ACAN	0.056291224	0.69294315	-0.109860163	0.231279812
ENSG00000157823	AP3S2	0.235265113	0.092957799	0.455410772	0.002043482
ENSG00000157827	FMNL2	-0.034786332	0.83249003	-0.651205704	0.001651061
ENSG00000157851	DPYSL5	0.30953662	0.646632966	0.20667124	0.644235606
ENSG00000157985	AGAP1	0.165493554	0.096051517	-0.201837686	0.014371813
ENSG00000158092	NCK1	-0.252480959	0.135271688	-0.03854131	0.698863853
ENSG00000158480	SPATA2	-0.021570688	0.948596236	0.334246736	0.104669533
ENSG00000158623	COPG2	-0.30201417	0.590565969	0.001179704	0.997394394
ENSG00000158710	TAGLN2	-0.022526148	0.934104346	-0.019723465	0.906013712
ENSG00000158716	DUSP23	0.279175781	0.206208774	0.398546662	0.033350124
ENSG00000158793	NIT1	-0.097876099	0.630600431	0.121553487	0.359658051
ENSG00000158856	DMTN	-0.031649251	0.739249489	0.014459238	0.815257803
ENSG00000158864	NDUFS2	0.054083929	0.243128391	0.205735539	0.00129929
ENSG00000158941	CCAR2	0.127085922	0.163372892	-0.212490255	0.008369802
ENSG00000159023	EPB41	0.070821022	0.884797547	0.378857828	0.24038453
ENSG00000159082	SYNJ1	0.027656644	0.703135704	0.032674842	0.473497003
ENSG00000159164	SV2A	-0.021282299	0.824566693	0.23414996	0.008844993
ENSG00000159176	CSRP1	0.324214387	0.401070898	0.074881986	0.773311502
ENSG00000159210	SNF8	0.093270489	0.523555379	0.224031834	0.051235837
ENSG00000159348	CYB5R1	-0.194350046	0.226771845	0.989296093	0.000425376
ENSG00000159352	PSMD4	-0.139890084	0.051506345	0.157739464	0.005480187
ENSG00000159377	PSMB4	0.27436055	0.186013921	-0.100233424	0.433860638
ENSG00000159423	ALDH4A1	-0.135341442	0.476531256	0.254427415	0.073046146
ENSG00000159593	NAE1	-0.138998773	0.493880074	-0.198483811	0.163447286
ENSG00000159685	CHCHD6	0.229734128	0.4017118	0.702372468	0.009312487
ENSG00000159692	CTBP1	-0.139473894	0.539521486	0.538539397	0.012760143
ENSG00000159713	TPPP3	0.123179942	0.553376909	-0.358016751	0.034057718
ENSG00000159720	ATP6V0D1	-0.126148394	0.04030626	0.102801687	0.009829045
ENSG00000159784	FAM131B	-0.036170006	0.843367562	0.169814128	0.159873414
ENSG00000159788	RGS12	0.058698973	0.638511543	0.070571981	0.38547546
ENSG00000160007	ARHGAP35	-0.033293766	0.836697142	0.062504272	0.536429838
ENSG00000160209	PDXK	-0.05629973	0.797472425	0.421609562	0.021549379
ENSG00000160211	G6PD	0.002341721	0.974051027	-0.147663068	0.030638781
ENSG00000160213	CSTB	-0.039025885	0.717639359	-0.160022584	0.047112594
ENSG00000160216	AGPAT3	0.207395575	0.718702677	-0.05406121	0.884234678
ENSG00000160221	GATD3A	0.047793455	0.797967506	-0.166510232	0.227419281
ENSG00000160299	PCNT	0.325417711	0.082859188	0.167153013	0.063192875
ENSG00000160360	GPSM1	0.129831335	0.657991232	0.253116822	0.198317987
ENSG00000160460	SPTBN4	-0.106134645	0.570166613	0.375190385	0.02195627
ENSG00000160551	TAOK1	0.430718991	0.069448504	0.308594115	0.036575433
ENSG00000160710	ADAR	-0.028351535	0.882864508	0.091318819	0.458564364
ENSG00000160752	FDPS	-0.452182874	0.051506345	0.121565749	0.276730963
ENSG00000160789	LMNA	0.318501187	0.223288303	-0.16407601	0.318129537
ENSG00000160972	PPP1R16A	-0.01547391	0.885229334	0.514126339	0.001027665
ENSG00000161057	PSMC2	0.027727427	0.837046089	-0.007347553	0.936703719
ENSG00000161203	AP2M1	-0.079036845	0.713595984	0.180463937	0.202810461
ENSG00000161513	FDXR	-0.045213392	0.720591579	-0.030135265	0.712337662
ENSG00000161533	ACOX1	-0.111231145	0.684450964	0.392233707	0.051544287
ENSG00000161681	SHANK1	0.055972611	0.868514883	0.296885384	0.227900286
ENSG00000161682	FAM171A2	-0.048791656	0.911853878	0.760115759	0.023641793
ENSG00000161714	PLCD3	0.192001049	0.251221282	-0.192506373	0.097913357
ENSG00000162065	TBC1D24	0.034377943	0.882252081	0.134976023	0.362801642
ENSG00000162069	BICDL2	0.336641245	0.316052101	-0.237619537	0.282009147
ENSG00000162105	SHANK2	-0.179134695	0.42921714	0.516116285	0.014382367
ENSG00000162129	CLPB	0.114053077	0.502381117	-0.046115043	0.693166951
ENSG00000162174	ASRGL1	0.623990668	0.0805785	0.105054152	0.575190036
ENSG00000162231	NXF1	0.311880732	0.691255873	0.349197615	0.477690703
ENSG00000162368	CMPK1	0.086448479	0.58558405	0.177797739	0.120001694
ENSG00000162377	COA7	-0.208502236	0.265064715	0.408417819	0.014000023
ENSG00000162378	ZYG11B	0.575814991	0.051506345	0.168402934	0.156143559
ENSG00000162384	CZIB	0.114421584	0.400012623	-0.403662507	0.005605302
ENSG00000162407	PLPP3	0.029834142	0.855066155	0.22324915	0.057920522
ENSG00000162517	PEF1	0.198333614	0.172188639	0.11622504	0.190697537
ENSG00000162613	FUBP1	0.074847197	0.708032373	-0.0446161	0.729216245
ENSG00000162616	DNAJB4	-0.117595483	0.214013415	0.035437779	0.542590485
ENSG00000162688	AGL	-0.019151868	0.712236384	0.132609862	0.008187077
ENSG00000162729	IGSF8	0.111021969	0.3221219	0.307872045	0.007010253
ENSG00000162734	PEA15	0.189931892	0.416538349	-0.058602751	0.712337662
ENSG00000162736	NCSTN	0.096280029	0.623269898	-0.29233301	0.05188757
ENSG00000162813	BPNT1	-0.193803804	0.181920609	-0.121250799	0.187307134
ENSG00000162819	BROX	-0.357423432	0.003597977	-0.257265012	0.000889042
ENSG00000162869	PPP1R21	-0.082262963	0.731937373	0.153847849	0.323310484
ENSG00000162909	CAPN2	-0.082240674	0.753133088	-0.567136296	0.015657227
ENSG00000163013	FBXO41	-0.252865165	0.081872854	0.338316948	0.005923693
ENSG00000163032	VSNL1	-0.055707953	0.590565969	-0.45499464	0.001585958
ENSG00000163050	COQ8A	0.343948981	0.218448376	0.288254722	0.128547202
ENSG00000163281	GNPDA2	-0.128223138	0.402127962	-0.106989213	0.297275401
ENSG00000163344	PMVK	-0.152865603	0.137869079	0.159894863	0.03057977
ENSG00000163346	PBXIP1	-0.003229761	0.983009305	-0.237104291	0.120286853
ENSG00000163359	COL6A3	0.150439496	0.316052101	0.199627445	0.070167386
ENSG00000163382	NAXE	-0.069540514	0.538157692	-0.182739821	0.042563307
ENSG00000163399	ATP1A1	0.068990671	0.584899852	-0.093894918	0.273873761
ENSG00000163462	TRIM46	-0.118564005	0.790424154	0.781995162	0.028456213
ENSG00000163466	ARPC2	-0.049488786	0.789124282	-0.085238924	0.463205161
ENSG00000163468	CCT3	-0.023938689	0.837032758	0.198877169	0.02871715
ENSG00000163517	HDAC11	-0.072942623	0.342218283	-0.109901805	0.059017736
ENSG00000163527	STT3B	0.242733869	0.146765129	0.034293757	0.727756914
ENSG00000163531	NFASC	0.04953449	0.560840724	-0.080566996	0.175643998
ENSG00000163539	CLASP2	-0.086447264	0.723413024	-0.261529547	0.122616219
ENSG00000163564	PYHIN1	-0.147255099	0.84445023	-0.002389592	0.996480675
ENSG00000163618	CADPS	0.048140834	0.569043214	0.040471797	0.472323222
ENSG00000163625	WDFY3	0.177924724	0.273592085	0.709694683	0.001403895
ENSG00000163636	PSMD6	-0.026686797	0.754602881	0.04229045	0.448961821
ENSG00000163637	PRICKLE2	-0.104726468	0.739709666	0.236382039	0.27070723
ENSG00000163655	GMPS	-0.025446114	0.461995736	0.005955234	0.798556456
ENSG00000163682	RPL9	0.04358273	0.65872909	-0.259165379	0.00793672
ENSG00000163704	PRRT3	-0.036182206	0.854564158	0.169126985	0.187148826
ENSG00000163754	GYG1	0.192493993	0.382995587	0.056148288	0.669911038
ENSG00000163818	LZTFL1	-0.103158671	0.842928264	0.013796946	0.971328398
ENSG00000163902	RPN1	0.034376718	0.69294315	0.050938169	0.34856464
ENSG00000163931	TKT	-0.066709501	0.579353528	-0.135123344	0.119103908
ENSG00000163995	ABLIM2	0.061158998	0.634507896	0.005222812	0.955985192
ENSG00000164022	AIMP1	-0.004903698	0.969996102	0.16864288	0.083193841
ENSG00000164050	PLXNB1	0.071709272	0.763632269	0.170061035	0.307292546
ENSG00000164051	CCDC51	0.412538114	0.476631287	0.353319622	0.346791653
ENSG00000164061	BSN	0.002125428	0.986523222	0.254804998	0.062870817
ENSG00000164062	APEH	0.28324788	0.343774092	0.001313827	0.995515608
ENSG00000164068	RNF123	0.309689585	0.501228862	0.365232776	0.261822709
ENSG00000164070	HSPA4L	0.023122595	0.863789895	0.037517906	0.662624032
ENSG00000164089	ETNPPL	-0.72455399	0.402127962	0.488459977	0.39755408
ENSG00000164091	WDR82	1.169487637	0.307640283	0.268937027	0.673354574
ENSG00000164111	ANXA5	0.06024156	0.66241593	-0.36656705	0.007474212
ENSG00000164144	ARFIP1	-0.059172298	0.696811559	0.115217063	0.238792031
ENSG00000164182	NDUFAF2	0.01285647	0.960526335	-0.036464425	0.82965608
ENSG00000164237	CMBL	-0.324190278	0.636903408	-0.125762476	0.781781911
ENSG00000164258	NDUFS4	0.086100724	0.541654295	0.571485115	0.002043482
ENSG00000164303	ENPP6	0.014178029	0.860742564	-0.796160606	9.52E-05
ENSG00000164398	ACSL6	-0.2042869	0.181920609	0.08112136	0.379965995
ENSG00000164402	SEPTIN8	0.050745748	0.62501295	-0.352680864	0.003472447
ENSG00000164466	SFXN1	-0.002012994	0.986523222	0.530294515	0.005217114
ENSG00000164587	RPS14	0.098265244	0.553376909	-0.113383822	0.308105496
ENSG00000164687	FABP5	0.267107775	0.444800979	-0.394363336	0.117766719
ENSG00000164830	OXR1	-0.017017025	0.925573274	0.002497823	0.985109128
ENSG00000164885	CDK5	0.130958897	0.255736195	-0.125237805	0.115111314
ENSG00000164904	ALDH7A1	-0.007674685	0.957286073	0.034654874	0.707949749
ENSG00000164924	YWHAZ	-0.04677287	0.611521568	-0.049515349	0.416048618
ENSG00000164951	PDP1	0.00403094	0.971357246	0.427405184	0.003972634
ENSG00000164961	WASHC5	-0.053527789	0.4017118	0.214939599	0.003704732
ENSG00000164983	TMEM65	-0.355373717	0.478328048	0.100401292	0.769007786
ENSG00000165023	DIRAS2	0.24863549	0.66617093	0.090829383	0.808767098
ENSG00000165028	NIPSNAP3B	-0.456385328	0.133564518	0.22184781	0.219109395
ENSG00000165118	C9orf64	0.201681869	0.488801132	0.078427541	0.690684713
ENSG00000165175	MID1IP1	-0.038539255	0.556268661	-0.250313676	0.014000023
ENSG00000165219	GAPVD1	0.030937105	0.939245982	0.054297352	0.819030344
ENSG00000165264	NDUFB6	-0.020093558	0.955698172	0.786396489	0.011151532
ENSG00000165280	VCP	0.080675852	0.588525927	-0.230734895	0.049400633
ENSG00000165283	STOML2	0.016917639	0.950476905	0.472191639	0.022684479
ENSG00000165416	SUGT1	-0.010460478	0.955698172	-0.018928677	0.871110079
ENSG00000165434	PGM2L1	-0.182313848	0.223361481	0.066480658	0.474066751
ENSG00000165443	PHYHIPL	0.035601325	0.712236384	-0.029367773	0.637917477
ENSG00000165458	INPPL1	-0.149859825	0.44456512	0.077968049	0.534685125
ENSG00000165475	CRYL1	0.008507346	0.955698172	0.000859751	0.995515608
ENSG00000165478	HEPACAM	0.025697191	0.962784559	0.144079062	0.69621581
ENSG00000165629	ATP5F1C	-0.069941437	0.282671413	0.363173741	0.000620758
ENSG00000165637	VDAC2	-0.081566139	0.232413318	0.259407629	0.002043482
ENSG00000165672	PRDX3	0.09925734	0.248384576	0.132724253	0.041721023
ENSG00000165699	TSC1	0.083587353	0.634507896	0.021447551	0.851888677
ENSG00000165704	HPRT1	0.057918696	0.702550417	0.369499575	0.009012349
ENSG00000165795	NDRG2	-0.01092629	0.960932377	-0.011017315	0.944134241
ENSG00000165861	ZFYVE1	-0.179623018	0.46235732	0.042523921	0.778586536
ENSG00000165868	HSPA12A	0.171311126	0.205625846	-0.04380164	0.600708075
ENSG00000165898	ISCA2	0.177661179	0.033796281	0.4596091	0.000152603
ENSG00000165916	PSMC3	0.0878968	0.488801132	-0.33211215	0.0088587
ENSG00000166033	HTRA1	0.236033268	0.703135704	-0.480483953	0.26774085
ENSG00000166136	NDUFB8	-0.177484452	0.722430281	0.522873041	0.128024113
ENSG00000166140	ZFYVE19	-0.005833046	0.971646878	0.323155318	0.079998156
ENSG00000166165	CKB	0.107403774	0.289141262	0.173009486	0.031517755
ENSG00000166181	API5	0.52489119	0.430651437	-0.030785975	0.943934362
ENSG00000166200	COPS2	0.076908164	0.282671413	0.150597243	0.016165463
ENSG00000166206	GABRB3	0.264683023	0.35462012	0.372728521	0.078056176
ENSG00000166226	CCT2	0.031534015	0.830220725	0.158010271	0.107837283
ENSG00000166228	PCBD1	-0.18329022	0.255736195	0.240714377	0.047112594
ENSG00000166266	CUL5	-0.015855739	0.911853878	-0.175187625	0.06792538
ENSG00000166333	ILK	-0.051555805	0.783034712	-0.164535062	0.183521023
ENSG00000166347	CYB5A	0.30761901	0.217997304	-0.287466235	0.092039604
ENSG00000166394	CYB5R2	0.083725127	0.70189021	-0.368756524	0.029859644
ENSG00000166411	IDH3A	-0.081181755	0.316052101	0.307444939	0.002234856
ENSG00000166501	PRKCB	-0.038003106	0.784023643	0.187596631	0.062870817
ENSG00000166579	NDEL1	-0.160753866	0.334708013	0.292960494	0.030468845
ENSG00000166595	CIAO2B	0.447641601	0.423087933	0.283565287	0.420720439
ENSG00000166598	HSP90B1	0.109044657	0.349586369	0.101900933	0.202605574
ENSG00000166747	AP1G1	0.116047551	0.105629602	0.042643135	0.296604102
ENSG00000166794	PPIB	-0.059034341	0.268053166	-0.311044022	0.000541901
ENSG00000166816	LDHD	0.104547138	0.749525797	0.335736438	0.138384013
ENSG00000166847	DCTN5	-0.01113911	0.968207994	0.243276161	0.200901312
ENSG00000166848	TERF2IP	0.08949747	0.703135704	-0.514573941	0.013731797
ENSG00000166887	VPS39	0.143537609	0.492401119	0.060658726	0.669097052
ENSG00000166908	PIP4K2C	-0.082488173	0.512501364	0.073645843	0.385533969
ENSG00000166963	MAP1A	-0.021439702	0.720858476	0.086521323	0.052723147
ENSG00000166986	MARS1	0.236015813	0.226298442	0.257003032	0.065619736
ENSG00000167004	PDIA3	0.022778036	0.800320685	-0.07117087	0.229654405
ENSG00000167085	PHB	-0.000558928	0.993339224	0.241118538	0.012342661
ENSG00000167107	ACSF2	-0.04626947	0.854313328	0.294833055	0.140885726
ENSG00000167114	SLC27A4	0.020899059	0.916093334	0.584155453	0.003862504
ENSG00000167191	GPRC5B	-0.025636385	0.939245982	-0.190288585	0.31888413
ENSG00000167193	CRK	0.116266783	0.233145426	-0.060941621	0.322974571
ENSG00000167283	ATP5MG	-0.007999708	0.884584212	0.422878979	0.000213113
ENSG00000167315	ACAA2	0.023477012	0.901017297	-0.146946716	0.220444523
ENSG00000167323	STIM1	0.263126632	0.3221219	-0.377644489	0.058322086
ENSG00000167363	FN3K	0.027890598	0.884797547	0.020247795	0.8765347
ENSG00000167378	IRGQ	0.028580455	0.868973876	0.537626965	0.004149205
ENSG00000167460	TPM4	-0.219918913	0.327214417	0.132478639	0.368328939
ENSG00000167461	RAB8A	0.134680357	0.459174123	-0.215770523	0.101593133
ENSG00000167468	GPX4	-0.077808396	0.736921562	-0.052849685	0.728067239
ENSG00000167508	MVD	0.093541766	0.444800979	-0.061610831	0.451636689
ENSG00000167526	RPL13	0.121105999	0.337224388	0.127218314	0.148187244
ENSG00000167578	RAB4B	-0.081826341	0.58558405	0.035704996	0.727564614
ENSG00000167588	GPD1	0.044666121	0.72363926	-0.40565125	0.004006179
ENSG00000167632	TRAPPC9	0.52562295	0.278532902	-0.068060535	0.792426831
ENSG00000167641	PPP1R14A	0.040648816	0.862723276	-0.367878946	0.03742162
ENSG00000167658	EEF2	0.0654593	0.886248144	-0.442378918	0.157432384
ENSG00000167671	UBXN6	0.055833496	0.809272722	0.335137218	0.050898696
ENSG00000167699	GLOD4	0.031189041	0.816831442	-0.258844632	0.020422288
ENSG00000167720	SRR	-0.025650182	0.913375852	-0.136253958	0.327905665
ENSG00000167770	OTUB1	0.053100569	0.869013324	-0.209623322	0.309090378
ENSG00000167792	NDUFV1	0.002313614	0.970521848	0.116783177	0.034864442
ENSG00000167863	ATP5PD	0.012085039	0.968469743	0.084381932	0.687370326
ENSG00000167881	SRP68	-0.009498066	0.938825047	-0.086550707	0.234471973
ENSG00000167969	ECI1	-0.014871023	0.957286073	0.478288957	0.072945755
ENSG00000167971	CASKIN1	-0.143923167	0.206469823	0.683374709	0.000425376
ENSG00000167978	SRRM2	0.223502285	0.290207755	0.587904166	0.006293584
ENSG00000167986	DDB1	0.037516093	0.806955693	0.164287551	0.119278306
ENSG00000168003	SLC3A2	0.033486537	0.774419702	0.052279479	0.484003648
ENSG00000168028	RPSA	0.401205947	0.33529669	-0.111627198	0.689703592
ENSG00000168036	CTNNB1	0.253904394	0.412938895	0.450135129	0.087504831
ENSG00000168090	COPS6	-0.156896127	0.3221219	-0.361126231	0.013492281
ENSG00000168118	RAB4A	0.164930208	0.049519253	0.268294115	0.001207394
ENSG00000168172	HOOK3	0.013881888	0.948603337	0.110410187	0.374727768
ENSG00000168259	DNAJC7	0.096593069	0.742604673	0.244569242	0.212739273
ENSG00000168291	PDHB	-0.095163075	0.226771845	0.199557752	0.008286165
ENSG00000168374	ARF4	-0.037922033	0.649067635	-0.349561202	0.001643541
ENSG00000168385	SEPTIN2	0.012334034	0.948603337	-0.613096348	0.002743951
ENSG00000168439	STIP1	0.01802728	0.635887363	-0.306646428	0.000183758
ENSG00000168481	LGI3	0.166732824	0.583490758	0.032369902	0.878377173
ENSG00000168490	PHYHIP	-0.031981208	0.751000198	0.048783203	0.457845936
ENSG00000168522	FNTA	0.041324672	0.282671413	-0.282918726	0.000255198
ENSG00000168610	STAT3	0.029928988	0.931209668	0.072961051	0.718261955
ENSG00000168763	CNNM3	0.190527876	0.577034659	-0.159996523	0.4737772
ENSG00000168827	GFM1	0.205099031	0.461995736	0.27458952	0.161049518
ENSG00000168952	STXBP6	0.081452433	0.797595227	-0.252091732	0.228937253
ENSG00000168959	GRM5	-0.012128306	0.952243584	0.218723649	0.09885109
ENSG00000168993	CPLX1	0.118920181	0.173959109	0.070941124	0.185835803
ENSG00000169020	ATP5ME	0.004166274	0.969996102	0.037279094	0.639208647
ENSG00000169032	MAP2K1	-0.013344233	0.932088101	-0.205705009	0.052723147
ENSG00000169093	ASMTL	-0.209539252	0.181920609	-0.13046707	0.143895988
ENSG00000169100	SLC25A6	-0.003849075	0.96829692	0.34129774	0.003081347
ENSG00000169139	UBE2V2	0.303898739	0.579886187	-0.094906598	0.798396699
ENSG00000169221	TBC1D10B	0.36755991	0.092957799	0.423084412	0.012342661
ENSG00000169223	LMAN2	0.093264106	0.515315502	-0.028768913	0.770272364
ENSG00000169258	GPRIN1	0.029259637	0.806955693	-0.032425549	0.675662109
ENSG00000169288	MRPL1	0.148562984	0.177781703	0.158516286	0.041149823
ENSG00000169299	PGM2	-0.07575729	0.611346245	-0.259195292	0.032282392
ENSG00000169398	PTK2	0.285273672	0.291256964	-0.069027359	0.697840606
ENSG00000169499	PLEKHA2	0.051424318	0.630600431	0.188136426	0.029887252
ENSG00000169641	LUZP1	-0.070694981	0.828608413	0.21687315	0.285264932
ENSG00000169710	FASN	0.218372042	0.065145998	-0.079066799	0.209357582
ENSG00000169727	GPS1	0.404572058	0.052894878	-0.254967046	0.0387617
ENSG00000169738	DCXR	0.117709217	0.289141262	0.29509577	0.007411287
ENSG00000169750	RAC3	0.036462869	0.74026483	0.354797833	0.003967375
ENSG00000169764	UGP2	0.017274737	0.772850879	-0.104902993	0.029666364
ENSG00000169813	HNRNPF	0.040794531	0.863962585	-0.599881794	0.008241348
ENSG00000169851	PCDH7	0.244850088	0.092957799	0.264404494	0.015511819
ENSG00000169862	CTNND2	0.173661733	0.4017118	0.352296624	0.034856478
ENSG00000169891	REPS2	0.594395556	0.218448376	-0.003963862	0.993889019
ENSG00000170027	YWHAG	-0.067679705	0.655890653	0.196884497	0.07494779
ENSG00000170144	HNRNPA3	0.09784771	0.302682442	-0.198624858	0.01703152
ENSG00000170248	PDCD6IP	-0.055885764	0.605716512	-0.020703044	0.776802693
ENSG00000170348	TMED10	0.092811805	0.367778185	-0.147576661	0.059868246
ENSG00000170502	NUDT9	0.143071458	0.729212941	0.120283409	0.659374171
ENSG00000170515	PA2G4	0.217261047	0.560840724	-0.266056691	0.289861132
ENSG00000170542	SERPINB9	-0.239873639	0.501228862	0.233957267	0.331658908
ENSG00000170558	CDH2	-0.123748115	0.253087675	-0.247683963	0.01199162
ENSG00000170606	HSPA4	0.131340427	0.213692794	-0.108096267	0.121275276
ENSG00000170634	ACYP2	0.078698564	0.58558405	-0.136004162	0.179571176
ENSG00000170759	KIF5B	0.028434086	0.882252081	-0.354367469	0.061190452
ENSG00000170860	LSM3	-0.387511298	0.003597977	0.295075937	0.000678577
ENSG00000170876	TMEM43	-0.082966297	0.868973876	0.119529529	0.712200969
ENSG00000171100	MTM1	0.372545067	0.593435831	-0.009238853	0.988051001
ENSG00000171132	PRKCE	0.044041293	0.723412689	0.086057115	0.288130351
ENSG00000171202	TMEM126A	0.036957064	0.836697142	0.415146936	0.006108708
ENSG00000171246	NPTX1	0.139036582	0.476531256	0.001289872	0.995515608
ENSG00000171262	FAM98B	-0.213867213	0.279953618	-0.34740774	0.02871715
ENSG00000171298	GAA	0.163026814	0.124398213	0.129908759	0.060182355
ENSG00000171368	TPPP	0.182220384	0.589795444	0.203231446	0.371662736
ENSG00000171444	MCC	0.063244946	0.51000057	0.298177127	0.005153137
ENSG00000171497	PPID	-0.17534725	0.051506345	0.195777715	0.005053847
ENSG00000171503	ETFDH	0.001036304	0.990322477	0.05666124	0.470495655
ENSG00000171530	TBCA	-0.113947926	0.051506345	0.303259174	0.000257366
ENSG00000171533	MAP6	0.02122953	0.934167198	-0.273962769	0.095667672
ENSG00000171557	FGG	0.188460045	0.328430204	0.019653112	0.881473881
ENSG00000171560	FGA	-0.043344179	0.734684007	0.217660303	0.032151339
ENSG00000171603	CLSTN1	0.050183637	0.745159246	-0.191060384	0.083918448
ENSG00000171723	GPHN	0.04075728	0.824566693	-0.002022018	0.989378181
ENSG00000171724	VAT1L	-0.093247788	0.218448376	0.019705425	0.681301921
ENSG00000171766	GATM	0.004235795	0.969996102	0.020484563	0.793713074
ENSG00000171798	KNDC1	0.102143121	0.720858476	0.444360424	0.041826962
ENSG00000171840	NINJ2	0.333186703	0.493675632	0.070009827	0.834278999
ENSG00000171863	RPS7	0.01104881	0.97798458	0.028455404	0.937967781
ENSG00000171867	PRNP	-0.1122401	0.684612187	-0.16992521	0.330627121
ENSG00000171885	AQP4	-0.171993787	0.487647356	-0.009693431	0.957661926
ENSG00000171914	TLN2	-0.025547825	0.709456485	0.219444799	0.003795296
ENSG00000171951	SCG2	0.225239182	0.177781703	-0.068348568	0.487922075
ENSG00000172007	RAB33B	0.002314645	0.978847342	0.217054136	0.02871715
ENSG00000172009	THOP1	-0.002135508	0.970521848	0.105745834	0.039916693
ENSG00000172037	LAMB2	0.102492732	0.32487836	-0.005187286	0.944134241
ENSG00000172115	CYCS	0.148719858	0.132466224	-0.212425059	0.010254611
ENSG00000172164	SNTB1	-0.064704276	0.863789895	0.477244653	0.073242731
ENSG00000172172	MRPL13	-0.276447611	0.096051517	0.546805853	0.002043482
ENSG00000172239	PAIP1	0.640843154	0.092957799	0.058815893	0.778732665
ENSG00000172270	BSG	0.533690696	0.506483515	0.38896428	0.457845936
ENSG00000172340	SUCLG2	0.01237507	0.948603337	-0.112057583	0.316434414
ENSG00000172500	FIBP	-0.100487344	0.633178285	0.228311681	0.120244772
ENSG00000172508	CARNS1	-0.040045376	0.948459382	-0.683182534	0.132790737
ENSG00000172531	PPP1CA	-0.094370495	0.564614799	0.310073452	0.026025412
ENSG00000172534	HCFC1	0.037233481	0.851270847	0.165378725	0.196936345
ENSG00000172757	CFL1	-0.035603897	0.771834916	0.079021869	0.319500593
ENSG00000172803	SNX32	0.026382911	0.960526335	0.158657368	0.65205023
ENSG00000172869	DMXL1	0.078292902	0.836697142	0.369178518	0.137724396
ENSG00000172939	OXSR1	0.112517007	0.168086646	-0.098972807	0.069527493
ENSG00000173039	RELA	0.235541086	0.61082817	0.254726367	0.406522398
ENSG00000173064	HECTD4	-0.090961986	0.834158302	0.01794082	0.951858491
ENSG00000173171	MTX1	0.083001318	0.575685399	0.344746607	0.013492281
ENSG00000173210	ABLIM3	0.040497497	0.923707993	0.394432893	0.129323522
ENSG00000173267	SNCG	0.168915491	0.759959404	0.012358388	0.976493216
ENSG00000173402	DAG1	-0.210824538	0.498617642	-0.046771304	0.809109379
ENSG00000173486	FKBP2	-0.104896126	0.541654295	0.383330813	0.015657227
ENSG00000173540	GMPPB	-0.007964603	0.938825047	-0.099342724	0.120286853
ENSG00000173599	PC	0.062876692	0.646385971	0.347485261	0.0088587
ENSG00000173611	SCAI	-0.064895782	0.665856377	0.309914682	0.017329656
ENSG00000173692	PSMD1	0.090451573	0.654887025	0.200958635	0.147209478
ENSG00000173786	CNP	-0.014009576	0.878621413	-0.373600418	0.001651061
ENSG00000173801	JUP	-0.132244472	0.400012623	0.030841348	0.770554796
ENSG00000173898	SPTBN2	-0.014537229	0.83932298	0.12202519	0.02871715
ENSG00000174173	TRMT10C	0.095252464	0.737857567	0.254693132	0.170500978
ENSG00000174238	PITPNA	0.206403898	0.449881318	-0.325704966	0.101020239
ENSG00000174243	DDX23	-0.096188458	0.750017893	-0.024112691	0.907533402
ENSG00000174791	RIN1	-0.100643167	0.33529669	0.197063733	0.024661199
ENSG00000174840	PDE12	0.016818256	0.918166057	0.307588653	0.016978033
ENSG00000174842	GLMN	0.029029756	0.948459382	0.359771829	0.166766567
ENSG00000174996	KLC2	0.128756021	0.51000057	0.060012879	0.654882961
ENSG00000175073	VCPIP1	-0.014727455	0.923707993	0.42230344	0.0051526
ENSG00000175110	MRPS22	-0.030964161	0.86615704	0.919209563	0.000847328
ENSG00000175115	PACS1	0.011516528	0.955698172	0.068021209	0.592794267
ENSG00000175130	MARCKSL1	-0.123000079	0.548074457	-0.953834642	0.009471159
ENSG00000175166	PSMD2	0.097269973	0.537922267	-0.195059303	0.093325828
ENSG00000175198	PCCA	0.062039972	0.749525797	-0.040128524	0.755506113
ENSG00000175203	DCTN2	-0.062361726	0.444800979	0.089043441	0.127661538
ENSG00000175216	CKAP5	-0.049854295	0.702550417	-0.103052687	0.220444523
ENSG00000175220	ARHGAP1	0.259691329	0.0805785	0.184569876	0.045333219
ENSG00000175224	ATG13	-0.010951785	0.96409469	0.235842362	0.218520011
ENSG00000175287	PHYHD1	-0.059017346	0.800802088	-0.122729152	0.412062508
ENSG00000175324	LSM1	0.758595082	0.206469823	0.291889975	0.332732395
ENSG00000175334	BANF1	0.298063928	0.133564518	-0.57789259	0.003693575
